'Device.IP.Diagnostics.UDPEchoDiagnostics.IndividualPacketResult.{i}.PacketReceiveTime','0',0,0,''
'Device.IP.Diagnostics.UDPEchoDiagnostics.IndividualPacketResult.{i}.TestGenSN','0',0,0,''
'Device.IP.Diagnostics.UDPEchoDiagnostics.IndividualPacketResult.{i}.TestRespSN','0',0,0,''
'Device.IP.Diagnostics.UDPEchoDiagnostics.IndividualPacketResult.{i}.TestRespRcvTimeStamp','0',0,0,''
'Device.IP.Diagnostics.UDPEchoDiagnostics.IndividualPacketResult.{i}.TestRespReplyTimeStamp','0',0,0,''
'Device.IP.Diagnostics.UDPEchoDiagnostics.IndividualPacketResult.{i}.TestRespReplyFailureCount','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.DiagnosticsState','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.Interface','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.ProtocolVersion','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.Protocol','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.HostList','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.NumberOfRepetitions','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.Timeout','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.FastestHost','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.MinimumResponseTime','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.AverageResponseTime','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.MaximumResponseTime','0',0,0,''
'Device.IP.Diagnostics.ServerSelectionDiagnostics.IPAddressUsed','0',0,0,''
'Device.LLDP.Discovery.DeviceNumberOfEntries','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Interface','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.ChassisIDSubtype','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.ChassisID','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Host','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.PortNumberOfEntries','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Port.{i}.PortIDSubtype','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Port.{i}.PortID','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Port.{i}.TTL','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Port.{i}.PortDescription','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Port.{i}.MACAddressList','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Port.{i}.LastUpdate','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Port.{i}.LinkInformation.InterfaceType','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.Port.{i}.LinkInformation.MACForwardingTable','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.DeviceInformation.DeviceCategory','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.DeviceInformation.ManufacturerOUI','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.DeviceInformation.ModelName','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.DeviceInformation.ModelNumber','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.DeviceInformation.VendorSpecificNumberOfEntries','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.DeviceInformation.VendorSpecific.{i}.OrganizationCode','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.DeviceInformation.VendorSpecific.{i}.InformationType','0',0,0,''
'Device.LLDP.Discovery.Device.{i}.DeviceInformation.VendorSpecific.{i}.Information','0',0,0,''
'Device.IPsec.Enable','0',0,0,''
'Device.IPsec.Status','0',0,0,''
'Device.IPsec.AHSupported','0',0,0,''
'Device.IPsec.IKEv2SupportedEncryptionAlgorithms','0',0,0,''
'Device.IPsec.ESPSupportedEncryptionAlgorithms','0',0,0,''
'Device.IPsec.IKEv2SupportedPseudoRandomFunctions','0',0,0,''
'Device.IPsec.SupportedIntegrityAlgorithms','0',0,0,''
'Device.IPsec.SupportedDiffieHellmanGroupTransforms','0',0,0,''
'Device.IPsec.MaxFilterEntries','0',0,0,''
'Device.IPsec.MaxProfileEntries','0',0,0,''
'Device.IPsec.FilterNumberOfEntries','0',0,0,''
'Device.IPsec.ProfileNumberOfEntries','0',0,0,''
'Device.IPsec.TunnelNumberOfEntries','0',0,0,''
'Device.IPsec.IKEv2SANumberOfEntries','0',0,0,''
'Device.IPsec.Stats.NegotiationFailures','0',0,0,''
'Device.IPsec.Stats.BytesSent','0',0,0,''
'Device.IPsec.Stats.BytesReceived','0',0,0,''
'Device.IPsec.Stats.PacketsSent','0',0,0,''
'Device.IPsec.Stats.PacketsReceived','0',0,0,''
'Device.IPsec.Stats.ErrorsSent','0',0,0,''
'Device.IPsec.Stats.UnknownSPIErrors','0',0,0,''
'Device.IPsec.Stats.DecryptionErrors','0',0,0,''
'Device.IPsec.Stats.IntegrityErrors','0',0,0,''
'Device.IPsec.Stats.ReplayErrors','0',0,0,''
'Device.IPsec.Stats.PolicyErrors','0',0,0,''
'Device.IPsec.Stats.OtherReceiveErrors','0',0,0,''
'Device.IPsec.Filter.{i}.Enable','0',0,0,''
'Device.IPsec.Filter.{i}.Status','0',0,0,''
'Device.IPsec.Filter.{i}.Order','0',0,0,''
'Device.IPsec.Filter.{i}.Alias','0',0,0,''
'Device.IPsec.Filter.{i}.Interface','0',0,0,''
'Device.IPsec.Filter.{i}.AllInterfaces','0',0,0,''
'Device.IPsec.Filter.{i}.DestIP','0',0,0,''
'Device.IPsec.Filter.{i}.DestMask','0',0,0,''
'Device.IPsec.Filter.{i}.DestIPExclude','0',0,0,''
'Device.IPsec.Filter.{i}.SourceIP','0',0,0,''
'Device.IPsec.Filter.{i}.SourceMask','0',0,0,''
'Device.IPsec.Filter.{i}.SourceIPExclude','0',0,0,''
'Device.IPsec.Filter.{i}.Protocol','0',0,0,''
'Device.IPsec.Filter.{i}.ProtocolExclude','0',0,0,''
'Device.IPsec.Filter.{i}.DestPort','0',0,0,''
'Device.IPsec.Filter.{i}.DestPortRangeMax','0',0,0,''
'Device.IPsec.Filter.{i}.DestPortExclude','0',0,0,''
'Device.IPsec.Filter.{i}.SourcePort','0',0,0,''
'Device.IPsec.Filter.{i}.SourcePortRangeMax','0',0,0,''
'Device.IPsec.Filter.{i}.SourcePortExclude','0',0,0,''
'Device.IPsec.Filter.{i}.ProcessingChoice','0',0,0,''
'Device.IPsec.Filter.{i}.Profile','0',0,0,''
'Device.IPsec.Profile.{i}.Alias','0',0,0,''
'Device.IPsec.Profile.{i}.MaxChildSAs','0',0,0,''
'Device.IPsec.Profile.{i}.RemoteEndpoints','0',0,0,''
'Device.IPsec.Profile.{i}.ForwardingPolicy','0',0,0,''
'Device.IPsec.Profile.{i}.Protocol','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2AuthenticationMethod','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2AllowedEncryptionAlgorithms','0',0,0,''
'Device.IPsec.Profile.{i}.ESPAllowedEncryptionAlgorithms','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2AllowedPseudoRandomFunctions','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2AllowedIntegrityAlgorithms','0',0,0,''
'Device.IPsec.Profile.{i}.AHAllowedIntegrityAlgorithms','0',0,0,''
'Device.IPsec.Profile.{i}.ESPAllowedIntegrityAlgorithms','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2AllowedDiffieHellmanGroupTransforms','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2DeadPeerDetectionTimeout','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2NATTKeepaliveTimeout','0',0,0,''
'Device.IPsec.Profile.{i}.AntiReplayWindowSize','0',0,0,''
'Device.IPsec.Profile.{i}.DoNotFragment','0',0,0,''
'Device.IPsec.Profile.{i}.DSCPMarkPolicy','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2SATrafficLimit','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2SATimeLimit','0',0,0,''
'Device.IPsec.Profile.{i}.IKEv2SAExpiryAction','0',0,0,''
'Device.IPsec.Profile.{i}.ChildSATrafficLimit','0',0,0,''
'Device.IPsec.Profile.{i}.ChildSATimeLimit','0',0,0,''
'Device.IPsec.Profile.{i}.ChildSAExpiryAction','0',0,0,''
'Device.IPsec.Profile.{i}.SentCPAttrNumberOfEntries','0',0,0,''
'Device.IPsec.Profile.{i}.SentCPAttr.{i}.Enable','0',0,0,''
'Device.IPsec.Profile.{i}.SentCPAttr.{i}.Alias','0',0,0,''
'Device.IPsec.Profile.{i}.SentCPAttr.{i}.Type','0',0,0,''
'Device.IPsec.Profile.{i}.SentCPAttr.{i}.Value','0',0,0,''
'Device.IPsec.Tunnel.{i}.Alias','0',0,0,''
'Device.IPsec.Tunnel.{i}.TunnelInterface','0',0,0,''
'Device.IPsec.Tunnel.{i}.TunneledInterface','0',0,0,''
'Device.IPsec.Tunnel.{i}.Filters','0',0,0,''
'Device.IPsec.Tunnel.{i}.Stats.DecryptionErrors','0',0,0,''
'Device.IPsec.Tunnel.{i}.Stats.IntegrityErrors','0',0,0,''
'Device.IPsec.Tunnel.{i}.Stats.ReplayErrors','0',0,0,''
'Device.IPsec.Tunnel.{i}.Stats.PolicyErrors','0',0,0,''
'Device.IPsec.Tunnel.{i}.Stats.OtherReceiveErrors','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Status','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Alias','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Tunnel','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.LocalAddress','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.RemoteAddress','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.EncryptionAlgorithm','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.EncryptionKeyLength','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.PseudoRandomFunction','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.IntegrityAlgorithm','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.DiffieHellmanGroupTransform','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.CreationTime','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.NATDetected','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ReceivedCPAttrNumberOfEntries','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSANumberOfEntries','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Stats.BytesSent','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Stats.BytesReceived','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Stats.PacketsSent','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Stats.PacketsReceived','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Stats.ErrorsSent','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Stats.DecryptionErrors','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Stats.IntegrityErrors','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.Stats.OtherReceiveErrors','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ReceivedCPAttr.{i}.Type','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ReceivedCPAttr.{i}.Value','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Status','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Alias','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.InboundSPI','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.OutboundSPI','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.CreationTime','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.BytesSent','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.BytesReceived','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.PacketsSent','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.PacketsReceived','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.ErrorsSent','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.DecryptionErrors','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.IntegrityErrors','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.ReplayErrors','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.PolicyErrors','0',0,0,''
'Device.IPsec.IKEv2SA.{i}.ChildSA.{i}.Stats.OtherReceiveErrors','0',0,0,''
'Device.GRE.TunnelNumberOfEntries','0',0,0,''
'Device.GRE.FilterNumberOfEntries','0',0,0,''
'Device.GRE.Tunnel.{i}.Enable','0',0,0,''
'Device.GRE.Tunnel.{i}.Status','0',0,0,''
'Device.GRE.Tunnel.{i}.Alias','0',0,0,''
'Device.GRE.Tunnel.{i}.RemoteEndpoints','0',0,0,''
'Device.GRE.Tunnel.{i}.KeepAlivePolicy','0',0,0,''
'Device.GRE.Tunnel.{i}.KeepAliveTimeout','0',0,0,''
'Device.GRE.Tunnel.{i}.KeepAliveThreshold','0',0,0,''
'Device.GRE.Tunnel.{i}.DeliveryHeaderProtocol','0',0,0,''
'Device.GRE.Tunnel.{i}.DefaultDSCPMark','0',0,0,''
'Device.GRE.Tunnel.{i}.ConnectedRemoteEndpoint','0',0,0,''
'Device.GRE.Tunnel.{i}.InterfaceNumberOfEntries','0',0,0,''
'Device.GRE.Tunnel.{i}.Stats.KeepAliveSent','0',0,0,''
'Device.GRE.Tunnel.{i}.Stats.KeepAliveReceived','0',0,0,''
'Device.GRE.Tunnel.{i}.Stats.BytesSent','0',0,0,''
'Device.GRE.Tunnel.{i}.Stats.BytesReceived','0',0,0,''
'Device.GRE.Tunnel.{i}.Stats.PacketsSent','0',0,0,''
'Device.GRE.Tunnel.{i}.Stats.PacketsReceived','0',0,0,''
'Device.GRE.Tunnel.{i}.Stats.ErrorsSent','0',0,0,''
'Device.GRE.Tunnel.{i}.Stats.ErrorsReceived','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Enable','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Status','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Alias','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Name','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.LastChange','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.LowerLayers','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.ProtocolIdOverride','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.UseChecksum','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.KeyIdentifierGenerationPolicy','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.KeyIdentifier','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.UseSequenceNumber','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Stats.BytesSent','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Stats.BytesReceived','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Stats.PacketsSent','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Stats.PacketsReceived','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Stats.ErrorsSent','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Stats.ErrorsReceived','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Stats.DiscardChecksumReceived','0',0,0,''
'Device.GRE.Tunnel.{i}.Interface.{i}.Stats.DiscardSequenceNumberReceived','0',0,0,''
'Device.GRE.Filter.{i}.Enable','0',0,0,''
'Device.GRE.Filter.{i}.Status','0',0,0,''
'Device.GRE.Filter.{i}.Order','0',0,0,''
'Device.GRE.Filter.{i}.Alias','0',0,0,''
'Device.GRE.Filter.{i}.Interface','0',0,0,''
'Device.GRE.Filter.{i}.AllInterfaces','0',0,0,''
'Device.GRE.Filter.{i}.VLANIDCheck','0',0,0,''
'Device.GRE.Filter.{i}.VLANIDExclude','0',0,0,''
'Device.GRE.Filter.{i}.DSCPMarkPolicy','0',0,0,''
'Device.MAP.Enable','0',0,0,''
'Device.MAP.DomainNumberOfEntries','0',0,0,''
'Device.MAP.Domain.{i}.Enable','0',0,0,''
'Device.MAP.Domain.{i}.Status','0',0,0,''
'Device.MAP.Domain.{i}.Alias','0',0,0,''
'Device.MAP.Domain.{i}.TransportMode','0',0,0,''
'Device.MAP.Domain.{i}.WANInterface','0',0,0,''
'Device.MAP.Domain.{i}.IPv6Prefix','0',0,0,''
'Device.MAP.Domain.{i}.BRIPv6Prefix','0',0,0,''
'Device.MAP.Domain.{i}.DSCPMarkPolicy','0',0,0,''
'Device.MAP.Domain.{i}.PSIDOffset','0',0,0,''
'Device.MAP.Domain.{i}.PSIDLength','0',0,0,''
'Device.MAP.Domain.{i}.PSID','0',0,0,''
'Device.MAP.Domain.{i}.IncludeSystemPorts','0',0,0,''
'Device.MAP.Domain.{i}.RuleNumberOfEntries','0',0,0,''
'Device.MAP.Domain.{i}.Rule.{i}.Enable','0',0,0,''
'Device.MAP.Domain.{i}.Rule.{i}.Status','0',0,0,''
'Device.MAP.Domain.{i}.Rule.{i}.Alias','0',0,0,''
'Device.MAP.Domain.{i}.Rule.{i}.Origin','0',0,0,''
'Device.MAP.Domain.{i}.Rule.{i}.IPv6Prefix','0',0,0,''
'Device.MAP.Domain.{i}.Rule.{i}.IPv4Prefix','0',0,0,''
'Device.MAP.Domain.{i}.Rule.{i}.EABitsLength','0',0,0,''
'Device.MAP.Domain.{i}.Rule.{i}.IsFMR','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Enable','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Status','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Alias','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Name','0',0,0,''
'Device.MAP.Domain.{i}.Interface.LastChange','0',0,0,''
'Device.MAP.Domain.{i}.Interface.LowerLayers','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.BytesSent','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.BytesReceived','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.PacketsSent','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.PacketsReceived','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.ErrorsSent','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.ErrorsReceived','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.UnicastPacketsSent','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.UnicastPacketsReceived','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.DiscardPacketsSent','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.DiscardPacketsReceived','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.MulticastPacketsSent','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.MulticastPacketsReceived','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.BroadcastPacketsSent','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.BroadcastPacketsReceived','0',0,0,''
'Device.MAP.Domain.{i}.Interface.Stats.UnknownProtoPacketsReceived','0',0,0,''
'Device.CaptivePortal.Enable','0',0,0,''
'Device.CaptivePortal.Status','0',0,0,''
'Device.CaptivePortal.AllowedList','0',0,0,''
'Device.CaptivePortal.URL','0',0,0,''
'Device.Routing.RouterNumberOfEntries','0',0,0,''
'Device.Routing.Router.{i}.Enable','0',0,0,''
'Device.Routing.Router.{i}.Status','0',0,0,''
'Device.Routing.Router.{i}.Alias','0',0,0,''
'Device.Routing.Router.{i}.IPv4ForwardingNumberOfEntries','0',0,0,''
'Device.Routing.Router.{i}.IPv6ForwardingNumberOfEntries','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.Enable','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.Status','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.Alias','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.StaticRoute','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.DestIPAddress','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.DestSubnetMask','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.ForwardingPolicy','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.GatewayIPAddress','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.Interface','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.Origin','0',0,0,''
'Device.Routing.Router.{i}.IPv4Forwarding.{i}.ForwardingMetric','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.Enable','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.Status','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.Alias','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.DestIPPrefix','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.ForwardingPolicy','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.NextHop','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.Interface','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.Origin','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.ForwardingMetric','0',0,0,''
'Device.Routing.Router.{i}.IPv6Forwarding.{i}.ExpirationTime','0',0,0,''
'Device.Routing.RIP.Enable','0',0,0,''
'Device.Routing.RIP.SupportedModes','0',0,0,''
'Device.Routing.RIP.InterfaceSettingNumberOfEntries','0',0,0,''
'Device.Routing.RIP.InterfaceSetting.{i}.Enable','0',0,0,''
'Device.Routing.RIP.InterfaceSetting.{i}.Status','0',0,0,''
'Device.Routing.RIP.InterfaceSetting.{i}.Alias','0',0,0,''
'Device.Routing.RIP.InterfaceSetting.{i}.Interface','0',0,0,''
'Device.Routing.RIP.InterfaceSetting.{i}.AcceptRA','0',0,0,''
'Device.Routing.RIP.InterfaceSetting.{i}.SendRA','0',0,0,''
'Device.Routing.RouteInformation.Enable','0',0,0,''
'Device.Routing.RouteInformation.InterfaceSettingNumberOfEntries','0',0,0,''
'Device.Routing.RouteInformation.InterfaceSetting.{i}.Status','0',0,0,''
'Device.Routing.RouteInformation.InterfaceSetting.{i}.Interface','0',0,0,''
'Device.Routing.RouteInformation.InterfaceSetting.{i}.SourceRouter','0',0,0,''
'Device.Routing.RouteInformation.InterfaceSetting.{i}.PreferredRouteFlag','0',0,0,''
'Device.Routing.RouteInformation.InterfaceSetting.{i}.Prefix','0',0,0,''
'Device.Routing.RouteInformation.InterfaceSetting.{i}.RouteLifetime','0',0,0,''
'Device.NeighborDiscovery.Enable','0',0,0,''
'Device.NeighborDiscovery.InterfaceSettingNumberOfEntries','0',0,0,''
'Device.NeighborDiscovery.InterfaceSetting.{i}.Enable','0',0,0,''
'Device.NeighborDiscovery.InterfaceSetting.{i}.Status','0',0,0,''
'Device.NeighborDiscovery.InterfaceSetting.{i}.Alias','0',0,0,''
'Device.NeighborDiscovery.InterfaceSetting.{i}.Interface','0',0,0,''
'Device.NeighborDiscovery.InterfaceSetting.{i}.RetransTimer','0',0,0,''
'Device.NeighborDiscovery.InterfaceSetting.{i}.RtrSolicitationInterval','0',0,0,''
'Device.NeighborDiscovery.InterfaceSetting.{i}.MaxRtrSolicitations','0',0,0,''
'Device.NeighborDiscovery.InterfaceSetting.{i}.NUDEnable','0',0,0,''
'Device.NeighborDiscovery.InterfaceSetting.{i}.RSEnable','0',0,0,''
'Device.RouterAdvertisement.Enable','0',0,0,''
'Device.RouterAdvertisement.InterfaceSettingNumberOfEntries','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.Enable','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.Status','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.Alias','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.Interface','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.ManualPrefixes','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.Prefixes','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.MaxRtrAdvInterval','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.MinRtrAdvInterval','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvDefaultLifetime','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvManagedFlag','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvOtherConfigFlag','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvMobileAgentFlag','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvPreferredRouterFlag','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvNDProxyFlag','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvLinkMTU','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvReachableTime','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvRetransTimer','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.AdvCurHopLimit','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.OptionNumberOfEntries','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.Option.{i}.Enable','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.Option.{i}.Alias','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.Option.{i}.Tag','0',0,0,''
'Device.RouterAdvertisement.InterfaceSetting.{i}.Option.{i}.Value','0',0,0,''
'Device.IPv6rd.Enable','0',0,0,''
'Device.IPv6rd.InterfaceSettingNumberOfEntries','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.Enable','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.Status','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.Alias','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.BorderRelayIPv4Addresses','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.AllTrafficToBorderRelay','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.SPIPv6Prefix','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.IPv4MaskLength','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.AddressSource','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.TunnelInterface','0',0,0,''
'Device.IPv6rd.InterfaceSetting.{i}.TunneledInterface','0',0,0,''
'Device.DSLite.Enable','0',0,0,''
'Device.DSLite.InterfaceSettingNumberOfEntries','0',0,0,''
'Device.DSLite.InterfaceSetting.{i}.Enable','0',0,0,''
'Device.DSLite.InterfaceSetting.{i}.Status','0',0,0,''
'Device.DSLite.InterfaceSetting.{i}.Alias','0',0,0,''
'Device.DSLite.InterfaceSetting.{i}.EndpointAssignmentPrecedence','0',0,0,''
'Device.DSLite.InterfaceSetting.{i}.EndpointAddressTypePrecedence','0',0,0,''
